id,data_criacao,titulo,cidade,estado,tipo_problema,resolvido:bool,conteudo,tipo_postagem,ordem_da_interacao,tipo_interacao,id_pai,nome_completo_empresa,nome_curto_empresa,site_empresa,categoria_empresa
yFzThVE0Mw4nZSkf,2022-04-01,Descarga elétrica ,São Bernardo do Campo,SP,Energia desrregulada,False,"Há meses acontece de variar energia na minha casa e ficar sem luz.
Já reclamei aqui e com a própria empresa mas nada foi feito.
Chamei um eletricista pra ter certeza que o problema não era em casa e ele constatou que a energia vinda da rua está fora dos parâmetros.
O meu fio neutro está chegando energizado até meu relógio e os fases estão fora do padrão; um com energia em excesso e outro com quase nada.
Ele deixou bem claro que isso poderia gerar uma descarga nos meus aparelhos (como já ocorreu e perdi a fonte do vídeo game) e que também poderia ter acontecido comigo e com a minha família ao usar o chuveiro.

Só essa semana já liguei duas vezes e nada de técnico algum aparecer lá em casa para arrumar o problema.
Em fim, terei que procurar por medidas judiciais, uma vez que está situação põem em risco a minha vida e da minha família e a empresa pouco se importa.",complaint,0,COMPLAINT,yFzThVE0Mw4nZSkf,Enel Distribuição - São Paulo (Eletropaulo),aes-eletropaulo,http://www.eneldistribuicaosp.com.br/,"['Concessionárias de Serviços', 'Iluminação e Elétrica']"
D1PczyiPupmpqhD1,2022-04-01,Descarga elétrica ,São Bernardo do Campo,SP,Energia desrregulada,False,"Bom dia Luiz!

Abri uma emergência para a equipe e pedi urgência por se tratar de um chamado reincidente, em alguns instantes uma atendente da Enel entrara em contato contigo por ligação só pra confirmar alguns dados e informações, e assim despachar a equipe mais próxima de sua residência, estarei acompanhando até a finalização.

Atenciosamente,
Thaina.",interaction,1,ANSWER,yFzThVE0Mw4nZSkf,Enel Distribuição - São Paulo (Eletropaulo),aes-eletropaulo,http://www.eneldistribuicaosp.com.br/,"['Concessionárias de Serviços', 'Iluminação e Elétrica']"
DA7ny8ORHwl2nmgJ,2022-04-01,Saiu para entrega mas não recebi,Santo André,SP,Atraso na entrega,False,"Fiz um pedido na loja Decathlon, a empresa Loggi iria realizar a entrega e a encomenda consta como saiu para a entrega desde o dia de hoje 01/04/2022 mas não foi entregue, acompanhei o eastramento durante a tarde, e o entregador  veio para a região mas não entregou

Código de rastreamento DEC1380595-1",complaint,0,COMPLAINT,DA7ny8ORHwl2nmgJ,Loggi,loggi,http://www.loggi.com,"['Transporte de carga', 'Problemas com o Atendimento']"
MQChPruXqz29iSvf,2022-04-04,Saiu para entrega mas não recebi,Santo André,SP,Atraso na entrega,False,"Olá, Rafaela!
Esperamos que esteja bem!

Antes de mais nada, gostaríamos de reforçar nosso pedido de desculpas e por qualquer inconveniente que tenha tido, essa realmente não foi nossa intenção.

Encaminhamos todas as informações de forma privada, através do seu e-mail.

Ficamos à disposição para quaisquer outros esclarecimentos!

Abraços,

Equipe Loggi
loggi.com/ajuda",interaction,1,ANSWER,DA7ny8ORHwl2nmgJ,Loggi,loggi,http://www.loggi.com,"['Transporte de carga', 'Problemas com o Atendimento']"
Fbj4Pf7wmtraSmZq,2022-03-22,Cadastro bloqueado,Guaratinguetá,SP,Não finaliza a compra,True,"Tentei efetuar uma compra no site da Dafiti na sexta-feira (18/03) a tarde toda e a última tentativa foi sábado pela manhã. Desde a primeira tentativa o site retornava uma mensagem acusando problema com a compra e sugerindo trocar de cartão ou pagamento com boleto ou entrar em contato com a operadora do cartão. Apesar de saber que não tinha nenhum problema com meu cartão entrei em contato para confirmar. 
Fiz nova tentativa e o erro persistiu. Troquei de cartão e novamente o erro persistiu. 
Troquei de com [Editado pelo Reclame Aqui] dor, sai do app e fui pro site e nada mudou. Fiz várias tentativas até que entrei em contato com a empresa no sábado de manhã.  A funcionária pegou os meus dados e tentou mais uma vez efetuar uma compra com meu cartão, sem sucesso. Ela então, encaminhou o problema para a TI da empresa. E ainda me disse que precisava saber com eles o problema porque não tinha nenhum problema pendente com minha conta.
Hoje recebo a simples resposta que por problemas cadastrais fui bloqueada sem reversão. 
Liguei novamente na dafiti pra entender o problema e simplesmente me disseram que fui bloqueada por ter feito muitas tentativas de compra. E que não tem como desbloquear.
Registro aqui minha indignação com tamanha falta de respeito com o cliente, pouco caso e indiferença.
Há tempos o site vem apresentando problema com o retorno na ferramenta de busca e com o filtro,  não solucionam nunca e agora esse problema e a culpa e do cliente?
Acredito que a dafiti não esteja precisando do cliente. Já  deva ser uma empresa auto sustentável. Pode perder cliente sem problema algum. 
Lamentável.
",complaint,0,COMPLAINT,Fbj4Pf7wmtraSmZq,Dafiti.com.br,dafiti,http://www.dafiti.com.br,"['Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Perfumarias', 'Corpo e Banho', 'Suplementos Alimentares', 'Moda Infantil', 'Moda Masculina', 'Moda Feminina', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Maquiagem', 'Mãos e Pés', 'Cabelos']"
Qkaccz7_arr-jjD0,2022-03-28,Cadastro bloqueado,Guaratinguetá,SP,Não finaliza a compra,True,"Olá Livia,
boa tarde!

Tentei contato com você agora por telefone, mas sem sucesso.

Muito obrigada pelo retorno e que ótimo que conseguiu acessar seu cadastro!

Fico muito feliz em ter conseguido atendê-la.

Demais informações , encaminhei em resposta privada ok!

Mais uma vez peço desculpas pelo ocorrido e qualquer dúvida estou à disposição!

Tenha uma excelente semana!

Att, Meirielli
Equipe Dafiti  
Nossos canais de Atendimento: 
E-mail:  https://www.dafiti.com.br/faq/support/
Telefone 11 3053-7500
Horário de funcionamento:
De Segunda a Sexta das 08h às 20h 
Sábado das 08h às 18h, exceto feriados nacionais.",interaction,1,ANSWER,Fbj4Pf7wmtraSmZq,Dafiti.com.br,dafiti,http://www.dafiti.com.br,"['Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Perfumarias', 'Corpo e Banho', 'Suplementos Alimentares', 'Moda Infantil', 'Moda Masculina', 'Moda Feminina', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Maquiagem', 'Mãos e Pés', 'Cabelos']"
d3xiXDoOaZ9UjTxC,2022-03-28,Cadastro bloqueado,Guaratinguetá,SP,Não finaliza a compra,True,Muito atencioso. Fiquei muito satisfeita.,interaction,2,FINAL_ANSWER,Fbj4Pf7wmtraSmZq,Dafiti.com.br,dafiti,http://www.dafiti.com.br,"['Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Perfumarias', 'Corpo e Banho', 'Suplementos Alimentares', 'Moda Infantil', 'Moda Masculina', 'Moda Feminina', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Maquiagem', 'Mãos e Pés', 'Cabelos']"
TSPkDuS_6xkkH4YX,2021-12-20,Pleitear por um dente perdido,Salvador,BA,Não fiquei satisfeita. Com o r,False,"Boa tarde fui a vamos sorrir da Av. sete de setembro fui fazer um tratamento  como o meu dente ja havia feito o canal eles me disseram que seria necessário um pino  quebraram o dente todo e só ficou a raiz colocaram tal pino e em poucos dias comecou ter infiltração e com mal cheiro e voltei e o medico que me atendeu disse que estava perfeito voltei por mas duas vezes nada fizeram enfim o pino soltou o medico que atendeu simplesmente disse que o pino estava errado e me perguntaram quem tinha feito que aquele pino não aguentaria. beleza me pediram para eu pagar mas 600 reais para colocar um pino mas resistente que não iria soltar mais fiz isso paguei mas 600 em dois meses comecou infiltrar então chegaram a conclusão que deveria fazer um implante porque teria que extrair o dente por que tinha fissurado a raiz então eu não concordei  quiz o valor pago de volta,  eles  não tinha como o fazer a devolução, e que poderia colocar uma prótese flexível com mais os dois dentes que estava faltava  palavra do doutor luiz Otávio e quw no ato da estação colocaria uma peotwsw provisoria e que com me daria a permanente esta completando quase dois meses e agora eles esta o dizendo que não pode me dá uma flexível isso porque gera um custo para vamos sorrir, e agora eu quero o meu dinheiro de volta o mesmo aconteceu com meu marido que nunca havia extraído um dente. só extraiu por conta da vamos sorrir que fez também uma canal mal feito e no final eles extraíram o dente dele e ainda teve que pagar pela extração,e o meu quando foi dia da Cirugia quem fez a minha cirugia foi uma pessoa sem nenhuma experiência tremia tanto então eu perguntei se ela estava insegura e ela me disse que só tinha cinco dias e  quando viu que não ia conseguir chamou o doutor Luiz Otávio,que concluiu a cirugia, onde fiquei muito machucada depois de. horas,por favor me ajudem ",complaint,0,COMPLAINT,TSPkDuS_6xkkH4YX,Vamos Sorrir Odontologia,vamos-sorrir-odontologia,http://vamossorrir.com,"['Problemas com o Atendimento', 'Clinicas Odontológicas']"
p9CY5KEMxd_WSugE,2021-12-21,Pleitear por um dente perdido,Salvador,BA,Não fiquei satisfeita. Com o r,False,"Olá, Sra. Maria! Tudo bem?

Primeiramente lamentamos o transtorno causado até o momento. Tentamos contato no seu número, porém sem sucesso. Para darmos continuidade, encaminhamos um e-mail para você, por favor, verificar. Encaminharemos a sua reclamação aos responsáveis pela unidade, para que as devidas providências sejam tomadas, estamos aqui para solucionar o ocorrido o mais breve e da melhor maneira possível!

Estamos à disposição!

Equipe Vamos Sorrir.",interaction,1,ANSWER,TSPkDuS_6xkkH4YX,Vamos Sorrir Odontologia,vamos-sorrir-odontologia,http://vamossorrir.com,"['Problemas com o Atendimento', 'Clinicas Odontológicas']"
BWZhW6Zd0l6OLlRX,2022-04-02,Reclamação do estado do produto devolvido,Brasília,DF,Reclamação ,True,"Um produto que vendi pelo enjoei foi devolvido pela compradora, o que está tudo bem. O produto, no entanto, não estava no estado que foi enviado a ela: ela usou o produto (uma escova secadora) e a devolveu com cabelos e gordurosa. Tentei entrar em contato com o enjoei para contestar a devolução mas é praticamente impossível falar com alguém sobre o problema porque o produto já está como devolvido e o estorno realizado. Queria poder deixar a reclamação no site e dar uma pontuação negativa na compradora.",complaint,0,COMPLAINT,BWZhW6Zd0l6OLlRX,Enjoei,enjoei,http://www.enjoei.com.br,"['Anúncios e Classificados', 'Sites e portais']"
6pHLGT7tGvm1r3r4,2022-04-07,Reclamação do estado do produto devolvido,Brasília,DF,Reclamação ,True,"Oi, Annelise. Tudo bem?
Espero que sim!

Vi que o seu produto foi devolvido na data do dia 26/03 de acordo com o rastreio QK498930410BR. 
Todo usuário vendedor tem o direito de contestar a devolução recebida no prazo de 2 dias úteis, assim como descrito em nossa FAQ. 
infelizmente, o seu prazo para contestação se esgotou. 

Poderá conferir esta informação no link: 
https://www.enjoei.com.br/ajuda/vendas-por-pessoa-fisica/minhas-vendas/devolucao/recebi-e-nao-aceito-a-devolucao

Sobre nossa comunicação, aqui no Enjoei lançamos uma FAQ inteligente. Para facilitar a busca, organizamos a Central de ajuda em seis grandes áreas, assim nossos usuários podem ir direto ao ponto quando precisarem de alguma informação. 

Dentro de cada bloco o usuário encontrará subitens relacionados, que o ajudará a localizar o assunto referente à sua dúvida. por exemplo, dentro de Compras encontrará os subitens Contato com o vendedor, Entregas e prazos, Cancelamento, Devolução, Reembolso, Meus pagamentos. Basta seguir o fluxo de navegação para chegar ao artigo que vai responder a questão levantada.

E se após navegar pela Central de ajuda o usuário ainda assim continuar com dúvida, nosso atendimento pode ser acessado pelo botão Fale conosco. 

Em caso de dúvidas, nos mantemos à disposição para mais esclarecimentos, mas você também pode entrar em contato com a nossa Central: www.enjoei.com.br/ajuda.

Abraços,
Time Enjoei.",interaction,1,ANSWER,BWZhW6Zd0l6OLlRX,Enjoei,enjoei,http://www.enjoei.com.br,"['Anúncios e Classificados', 'Sites e portais']"
fqw_-C1b9nLO6Cik,2022-04-07,Reclamação do estado do produto devolvido,Brasília,DF,Reclamação ,True,Achei que deram os esclarecimentos necessários.,interaction,2,FINAL_ANSWER,BWZhW6Zd0l6OLlRX,Enjoei,enjoei,http://www.enjoei.com.br,"['Anúncios e Classificados', 'Sites e portais']"
7YOk4UVtYLlTEq2Y,2022-03-29,Desvincular CPF de outra conta kwai,Cubatão,SP,,False,"Eu fiz uma conta nova do kwai mais nao consigo transferir o dinheiro, pq meu CPF ta vinculado em uma conta antiga que nao tenho mais acesso. E gostaria de remover dessa conta antiga mais nao consigo.",complaint,0,COMPLAINT,7YOk4UVtYLlTEq2Y,Kwai,app-kwai,http://kwai.com,['Aplicativos']
uDrxR9xps4WHX1KX,2022-03-30,Desvincular CPF de outra conta kwai,Cubatão,SP,,False,"Oi Rodnei !

Agradeço pelas informações. 

Encaminhei uma mensagem a você, sobre a  sua tratativa. 

O Kwai agradece o seu contato!",interaction,1,ANSWER,7YOk4UVtYLlTEq2Y,Kwai,app-kwai,http://kwai.com,['Aplicativos']
1YGHO7T0ro5bAMgz,2022-04-04,Bolsa com defeito e problema para reembolso,Jundiaí,SP,Má qualidade,False,"Bom dia 

No dia 24/11/2021 fiz uma compra para dar de presente, pedido número 4542044225.
Com menos de 4 meses de uso a bolsa apresentou defeitos em TODAS as partes que seguram as alças da bolsa, todas começaram a quebrar. Entrando na área de ajuda no site da Dafiti só consta que não posso fazer nada se já se passaram 90 dias da compra. Então quer dizer que se passou os 90 dias eu tenho que ficar com uma bolsa quebrada e inutilizável, porque a loja não consegue vender produtos de qualidade e arcar com as consequências? 
Além de tudo, nem a central da marca da bolsa me dá um retorno.
Tendo em vista que sempre faço compras na loja estou me sentindo muito enganada, um completo descaso com o cliente.

Estou no aguardo de uma posição.
Solicito uma solução para o meu problema.
Obrigada!",complaint,0,COMPLAINT,1YGHO7T0ro5bAMgz,Dafiti.com.br,dafiti,http://www.dafiti.com.br,"['Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Perfumarias', 'Corpo e Banho', 'Suplementos Alimentares', 'Moda Infantil', 'Moda Masculina', 'Moda Feminina', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Maquiagem', 'Mãos e Pés', 'Cabelos']"
Q3dQH9VKgeGY9NB5,2022-04-05,Bolsa com defeito e problema para reembolso,Jundiaí,SP,Má qualidade,False,"Olá Ana Luiza,
Bom dia!
Tudo bem? Espero que sim!

Conforme conversamos através de ligação.
Referente ao pedido, em que fez manifestação nos dizendo que o produto apresentou defeito após o prazo de 90 dias para troca por defeito e não conseguiu fazer a troca ou devolução do valor pago.

Identifiquei que o pedido teve a entrega em 26/11/22 e neste caso realmente já se passou o prazo para troca, sendo assim o orientado é o contato com o fabricante do produto que no caso é a Santa Lolla.
Você disse que já fez o contato mais que não teve retorno e já tem mais de um mês.
Infelizmente não consigo intermediar este contato, que deve ser realmente como a Santa Lolla.

Sinto muito que tenha ocorrido está situação, espero que consiga resolver junto ao fabricante o ocorrido.
Espero também que essa experiência não seja suficiente para deixar de comprar conosco, agradeço essa reclamação pois é uma oportunidade para que possamos rever nossos processos e corrigi-los assim melhorando a sua experiência e a dos demais clientes.

Qualquer dúvida, estou à disposição!

Att, Wesley
Equipe Dafiti  
Nossos canais de Atendimento: 
E-mail:  https://www.dafiti.com.br/faq/support/
Telefone 11 3053-7500
Horário de funcionamento:
De Segunda a Sexta das 08h às 20h 
Sábado das 08h às 18h, exceto feriados nacionais",interaction,1,ANSWER,1YGHO7T0ro5bAMgz,Dafiti.com.br,dafiti,http://www.dafiti.com.br,"['Relógios', 'Acessórios de Vestuário', 'Bolsas e Malas', 'Perfumarias', 'Corpo e Banho', 'Suplementos Alimentares', 'Moda Infantil', 'Moda Masculina', 'Moda Feminina', 'Equipamentos de Beleza e Estética', 'Corpo e Banho Infantil', 'Maquiagem', 'Mãos e Pés', 'Cabelos']"
g5EZmVahSWVke3ZP,2021-12-24,ATRASO NA ENTREGA COM MAIS DE 1 MÊS,São Paulo,SP,Atraso na entrega,False,"Boa tarde,

Fiz um pedido no dia 16/11, pelo o site, e até agora não foi entregue.

Tive uma série de emails repondidos pela a empresa, falando que iria primeiramente ser entregue até em 48 hrs uteis, depois até sexta-feira (10/12) e agora até 5 dias úteis.

Ou seja, varias posições que não são verdadeiras.

O meu pedido é o 958981, e eu gostaria da posição real da empresa sobre meu pedido, ou terei que apelar para pequenas causas, pois me sinto [Editado pelo Reclame Aqui] pela a empresa.

Att,",complaint,0,COMPLAINT,g5EZmVahSWVke3ZP,Overcome Clothing,overcome-clothing,https://www.facebook.com/overcomeCO/,"['Calçados Femininos', 'Calçados Masculinos', 'Moda Masculina', 'Moda Feminina', 'Problemas com o Atendimento', 'Problemas com o Site']"
